Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098508716,,1,1,20210426,20210401,,1443.86,87.51,0.0,0.0,0.0,0.0,0.0,2.84,210015.55,209444.36,210015.55,209444.36,571.19,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,2015.05,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.25,0.0,7.73375,0.0,,,183,N,,,
CMLT06AMC1,0000000097026314,,1,1,20210426,20210301,,78.46,11.02,0.0,0.0,0.0,0.0,0.0,0.36,26446.47,26415.05,26477.8,26446.47,31.42,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,626.21,0.0,626.21,0.0,0.0,0.0,0.0,31.42,67.44,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,182,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20210426,20210301,,246.5,31.81,0.0,0.0,0.0,0.0,0.0,1.03,76334.37,76227.81,76334.37,76334.37,106.56,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.56,214.69,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,182,N,,,
CMLT06AMC1,0000000098462914,,1,1,20210426,20210401,,684.33,70.26,0.0,0.0,0.0,0.0,0.0,2.28,168622.4,167695.64,168622.4,167695.64,649.76,277.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,183,N,,,
CMLT06AMC1,0000000149639460,,1,1,20210426,20210301,,225.13,56.28,0.0,0.0,0.0,0.0,0.0,1.83,135075.18,134890.71,135075.18,135075.18,184.47,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.47,168.85,N,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20210426,20210301,,265.32,66.33,0.0,0.0,0.0,0.0,0.0,2.16,159189.42,157916.17,159458.9,158187.76,269.92,1003.33,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,269.92,198.99,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000149647208,,1,1,20210426,20210401,,149.25,37.31,0.0,0.0,0.0,0.0,0.0,1.21,89538.86,89118.18,89538.86,89118.18,420.68,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,182,N,,,
CMLT06AMC1,0000000151615366,,1,1,20210426,20210301,,442.82,46.03,0.0,0.0,0.0,0.0,0.0,1.5,110475.07,110282.69,110666.68,110475.07,192.38,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.38,396.79,N,0.0,0.0,0.0,635.2,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.81,0.0,4.29375,0.0,,,183,N,,,
CMLT06AMC1,0000000151520962,,1,1,20210426,20210301,,178.48,29.75,0.0,0.0,0.0,0.0,0.0,0.97,71391.2,71303.94,71478.24,71391.2,87.26,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.26,148.73,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000097562151,,1,1,20210426,20210301,,480.85,57.38,0.0,0.0,0.0,0.0,0.0,1.86,137714.17,137165.16,138261.27,137714.17,549.01,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.01,423.47,N,0.0,0.0,0.0,1029.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.19,0.0,3.67375,0.0,,,182,N,,,
CMLT06AMC1,0000000151667466,,1,1,20210426,20210301,,165.24,41.31,0.0,0.0,0.0,0.0,0.0,1.34,99143.89,98525.06,99761.69,99143.89,618.83,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.83,123.93,N,0.0,0.0,0.0,784.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,183,N,,,
CMLT06AMC1,0000000098241995,,1,1,20210426,20210301,,351.65,43.96,0.0,0.0,0.0,0.0,0.0,1.43,105495.96,105380.97,105610.56,105495.96,114.99,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.99,307.69,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,183,N,,,
CMLT06AMC1,0000000144772845,,1,1,20210426,20210401,,237.12,59.28,0.0,0.0,0.0,0.0,0.0,1.93,142272.15,141606.88,142272.15,141606.88,664.4,0.87,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,901.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,180,N,,,
CMLT06AMC1,0000000097568471,,1,1,20210426,20210301,,784.24,53.35,0.0,0.0,0.0,0.0,0.0,1.73,128038.61,127661.22,128413.71,128038.61,377.39,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.39,730.89,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,182,N,,,
CMLT06AMC1,0000000151515087,,1,1,20210426,20210301,,429.28,42.34,0.0,0.0,0.0,0.0,0.0,1.38,101605.44,101231.5,101977.8,101605.44,373.94,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.94,386.94,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,182,N,,,
CMLT06AMC1,0000000097578470,,1,1,20210426,20210401,,137.74,34.43,0.0,0.0,0.0,0.0,0.0,1.12,82641.59,82454.42,82641.59,82454.42,187.17,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,324.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,Y,20080923,,
CMLT06AMC1,0000000097037071,,1,1,20210426,20210301,,500.83,32.73,0.0,0.0,0.0,0.0,0.0,1.06,78561.3,78333.58,78787.58,78561.3,227.72,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.72,468.1,N,0.0,0.0,0.0,728.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,182,N,,,
CMLT06AMC1,0000000098519556,,1,1,20210426,20210301,,473.91,118.48,0.0,0.0,0.0,0.0,0.0,3.85,284343.99,283866.16,284821.03,284343.99,477.83,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.83,355.43,N,0.0,0.0,0.0,951.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,183,N,,,
CMLT06AMC1,0000000097582639,,1,1,20210426,20210301,,317.47,40.91,0.0,0.0,0.0,0.0,0.0,1.33,98185.78,98022.05,98348.98,98185.78,163.73,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.73,276.56,N,0.0,0.0,0.0,481.2,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.88,0.0,3.36375,0.0,,,182,Y,20080401,,
CMLT06AMC1,0000000097583199,,1,1,20210426,20210401,,335.52,83.88,0.0,0.0,0.0,0.0,0.0,2.73,201310.97,200895.07,201310.97,200895.07,415.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000097584395,,1,1,20210426,20210401,,89.93,22.48,0.0,0.0,0.0,0.0,0.0,0.73,53960.72,53826.52,53960.72,53826.52,134.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,224.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000098523954,,1,1,20210426,20210301,,767.45,99.03,0.0,0.0,0.0,0.0,0.0,3.22,237662.05,236651.38,238669.47,237662.05,1010.67,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.67,668.42,N,0.0,0.0,0.0,1778.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,183,Y,20090730,,
CMLT06AMC1,0000000098524275,,1,1,20210426,20210301,,846.09,83.61,0.0,0.0,0.0,0.0,0.0,2.72,200654.11,200336.14,200970.74,200654.11,317.97,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.97,762.48,N,0.0,0.0,0.0,1164.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,183,N,,,
CMLT06AMC1,0000000097589030,,1,1,20210426,20210301,,553.96,98.22,0.0,0.0,0.0,0.0,0.0,3.19,235727.26,234065.25,236940.59,235282.48,1216.18,445.83,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.18,455.74,N,0.0,0.0,0.0,1770.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.82,0.0,2.30375,0.0,,,182,Y,20081215,,
CMLT06AMC1,0000000151525763,,1,1,20210426,20201201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,99814.84,99814.84,99814.84,99814.84,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.0,0.0,0.0,383.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00028,0.0,1.48403,0.0,,,183,N,,,
CMLT06AMC1,0000000148554686,,1,1,20210426,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,180,N,,,
CMLT06AMC1,0000000145169041,,1,1,20210426,20210301,,281.15,32.54,0.0,0.0,0.0,0.0,0.0,1.06,78096.45,77784.16,78407.62,78096.45,312.29,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.29,248.61,N,0.0,0.0,0.0,593.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.32,0.0,3.80375,0.0,,,59,N,,,
CMLT06AMC1,0000000097606479,,1,1,20210426,20210401,,1209.9,95.27,0.0,0.0,0.0,0.0,0.0,3.1,228641.84,227829.47,228641.84,227829.47,812.37,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,2022.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.35,0.0,5.83375,0.0,,,182,N,,,
CMLT06AMC1,0000000150712883,,1,1,20210426,20201201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,78812.28,78110.98,78812.28,78110.98,0.0,701.3,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.52,0.0,0.0,Y,0.0,0.0,0.0,865.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,182,N,,,
CMLT06AMC1,0000000149906281,,1,1,20210426,20210301,,157.37,20.98,0.0,0.0,0.0,0.0,0.0,0.68,50357.22,50138.9,50357.22,50357.22,218.32,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.32,136.39,N,0.0,0.0,0.0,375.69,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.75,0.0,3.23375,0.0,,,182,N,,,
CMLT06AMC1,0000000150899581,,1,1,20210426,20210301,,433.2,45.99,0.0,0.0,0.0,0.0,0.0,1.49,110368.37,110046.13,110689.35,110368.37,322.24,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1046.44,0.0,1046.44,0.0,0.0,0.0,0.0,322.24,387.21,N,0.0,0.0,0.0,755.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,183,N,,,
CMLT06AMC1,0000000145006060,,1,1,20210426,20210401,,636.24,34.58,0.0,0.0,0.0,0.0,0.0,1.12,82987.62,82772.24,83201.36,82772.24,215.38,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,851.62,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.2,0.0,8.68375,0.0,,,179,N,,,
CMLT06AMC1,0000000096800677,,1,1,20210426,20210301,,164.93,26.39,0.0,0.0,0.0,0.0,0.0,0.86,63334.2,63253.03,63415.16,63334.2,81.17,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,459.9,0.0,459.9,0.0,0.0,0.0,0.0,81.17,138.54,N,0.0,0.0,0.0,246.1,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.125,0.0,2.60875,0.0,,,182,N,,,
CMLT06AMC1,0000000151475928,,1,1,20210426,20210301,,612.76,74.55,0.0,0.0,0.0,0.0,0.0,2.42,178909.4,178716.21,179101.93,178909.4,193.19,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1101.17,0.0,1101.17,0.0,0.0,0.0,0.0,193.19,538.21,N,0.0,0.0,0.0,805.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.11,0.0,3.59375,0.0,,,182,Y,20080327,,
CMLT06AMC1,0000000097065239,,1,1,20210426,20190301,,160.54,40.14,0.0,0.0,0.0,0.0,0.0,1.3,96326.5,96184.39,99667.0,99667.0,142.11,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.11,120.4,N,0.0,0.0,0.0,302.65,0.0,0.0,0.0,xxx,,0.0,0.0,10,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000150683423,,1,1,20210426,20210301,,66.88,16.72,0.0,0.0,0.0,0.0,0.0,0.54,40127.18,40020.54,40127.18,40127.18,106.64,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.64,50.16,N,0.0,0.0,0.0,173.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000150685949,,1,1,20210426,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,2022.3,0.0,2022.3,0.0,0.0,0.0,0.04,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,182,N,,,
CMLT06AMC1,0000000097067714,,1,1,20210426,20210401,,88.96,22.24,0.0,0.0,0.0,0.0,0.0,0.72,53377.61,53237.16,53377.61,53237.16,140.45,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,229.41,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000150763548,,1,1,20210426,20210301,,153.46,38.37,0.0,0.0,0.0,0.0,0.0,1.25,92391.02,91763.55,92703.97,92077.55,314.0,313.47,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49,314.0,115.09,N,0.0,0.0,0.0,467.46,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,Y,20090714,,
CMLT06AMC1,0000000150598480,,1,1,20210426,20210401,,140.72,35.18,0.0,0.0,0.0,0.0,0.0,1.14,84433.05,84242.64,84433.05,84242.64,190.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,331.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000096809553,,1,1,20210426,20210401,,413.49,103.37,0.0,0.0,0.0,0.0,0.0,3.36,248094.12,247663.33,248094.12,247663.33,430.79,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,844.28,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,181,Y,20081110,,
CMLT06AMC1,0000000150677862,,1,1,20210426,20210301,,422.76,105.69,0.0,0.0,0.0,0.0,0.0,3.43,253654.28,253091.26,254216.37,253654.28,563.02,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.02,317.07,N,0.0,0.0,0.0,985.78,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000146923446,,1,1,20210426,20210301,,80.9,20.22,0.0,0.0,0.0,0.0,0.0,0.66,48536.38,48446.61,48626.0,48536.38,89.77,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,405.33,0.0,405.33,0.0,0.0,0.0,0.0,89.77,60.68,N,0.0,0.0,0.0,170.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001700000000002,0.0,1.4839200000000001,0.0,,,180,N,,,
CMLT06AMC1,0000000150924686,,1,1,20210426,20190501,,446.51,26.27,0.0,0.0,0.0,0.0,0.0,0.85,63037.0,62861.11,66608.41,66608.41,175.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.89,420.24,N,0.0,0.0,0.0,622.4,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.5,0.0,7.98375,0.0,,,182,N,,,
CMLT06AMC1,0000000150176428,,1,1,20210426,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-319.28,0.0,-319.28,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,182,N,,,
CMLT06AMC1,0000000150734101,,1,1,20210426,20210401,,80.32,11.9,0.0,0.0,0.0,0.0,0.0,0.39,28557.63,28359.96,28754.75,28359.96,197.67,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,277.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.375,0.0,2.85875,0.0,,,182,Y,20080829,,
CMLT06AMC1,0000000151463262,,1,1,20210426,20210401,,620.07,72.95,0.0,0.0,0.0,0.0,0.0,2.37,175078.62,174471.25,175078.62,174471.25,607.37,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1227.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.25,0.0,3.73375,0.0,,,182,N,,,
CMLT06AMC1,0000000150200368,,1,1,20210426,20210401,,355.27,19.2,0.0,0.0,0.0,0.0,0.0,0.62,46088.73,45935.1,46088.73,45935.1,117.36,36.27,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,472.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.25,0.0,8.73375,0.0,,,182,N,,,
CMLT06AMC1,0000000099623910,,1,1,20210426,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.23,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,183,N,,,
CMLT06AMC1,0000000150754406,,1,1,20210426,20210301,,459.75,30.45,0.0,0.0,0.0,0.0,0.0,0.99,73072.08,72858.36,73284.47,73072.08,213.72,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.72,429.3,N,0.0,0.0,0.0,673.47,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.55,0.0,7.03375,0.0,,,182,N,,,
CMLT06AMC1,0000000150558963,,1,1,20210426,20210401,,157.72,16.6,0.0,0.0,0.0,0.0,0.0,0.54,39846.27,39644.92,39846.27,39644.92,201.35,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,359.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,2,N,,,
CMLT06AMC1,0000000150961084,,1,1,20210426,20210301,,608.41,28.43,0.0,0.0,0.0,0.0,0.0,0.92,68232.75,68079.71,68384.44,68232.75,153.04,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.04,579.98,N,0.0,0.0,0.0,761.45,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,10.7,0.0,10.18375,0.0,,,182,N,,,
CMLT06AMC1,0000000150585826,,1,1,20210426,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.75,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,182,N,,,
