Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097026314,,1,1,20211025,20211001,,77.89,10.94,0.0,0.0,0.0,0.0,0.0,0.36,26256.53,26224.54,26256.53,26224.54,31.99,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,176,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20211025,20210901,,244.41,31.54,0.0,0.0,0.0,0.0,0.0,1.02,75689.8,75581.15,75689.8,75689.8,108.65,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65,212.87,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,176,N,,,
CMLT06AMC1,0000000098462914,,1,1,20211025,20210901,,661.8,67.95,0.0,0.0,0.0,0.0,0.0,2.21,163072.33,162400.04,163072.33,163072.33,672.29,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.29,593.85,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,177,N,,,
CMLT06AMC1,0000000149639460,,1,1,20211025,20210801,,223.27,55.82,0.0,0.0,0.0,0.0,0.0,1.81,133963.57,133777.24,134335.3,134149.59,186.33,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.59,186.33,167.45,N,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,176,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20211025,20210901,,260.92,65.23,0.0,0.0,0.0,0.0,0.0,2.12,156551.4,156277.08,156551.4,156551.4,274.32,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.32,195.69,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,176,N,,,
CMLT06AMC1,0000000149647208,,1,1,20211025,20210901,,145.03,36.25,0.0,0.0,0.0,0.0,0.0,1.18,87004.26,86579.36,87428.45,87004.26,424.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,424.9,108.78,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,176,N,,,
CMLT06AMC1,0000000097562151,,1,1,20211025,20210901,,469.25,56.0,0.0,0.0,0.0,0.0,0.0,1.82,134391.23,133830.62,134949.89,134391.23,560.61,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.61,413.25,N,0.0,0.0,0.0,1029.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.19,0.0,3.67375,0.0,,,176,N,,,
CMLT06AMC1,0000000098241995,,1,1,20211025,20211001,,349.33,43.67,0.0,0.0,0.0,0.0,0.0,1.42,104800.26,104682.95,105033.71,104682.95,117.31,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,177,N,,,
CMLT06AMC1,0000000144772845,,1,1,20211025,20211001,,229.6,57.4,0.0,0.0,0.0,0.0,0.0,1.87,137759.89,137589.63,138430.69,137589.63,671.92,-501.66,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,901.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,174,N,,,
CMLT06AMC1,0000000097568471,,1,1,20211025,20211001,,770.15,52.39,0.0,0.0,0.0,0.0,0.0,1.7,125739.3,125347.82,126128.39,125347.82,391.48,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,176,N,,,
CMLT06AMC1,0000000097037071,,1,1,20211025,20210901,,491.98,32.16,0.0,0.0,0.0,0.0,0.0,1.05,77173.03,76936.46,77408.1,77173.03,236.57,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.57,459.82,N,0.0,0.0,0.0,728.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,176,N,,,
CMLT06AMC1,0000000151515087,,1,1,20211025,20210901,,419.7,41.39,0.0,0.0,0.0,0.0,0.0,1.35,99337.98,98954.46,99719.88,99337.98,383.52,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.52,378.31,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,176,N,,,
CMLT06AMC1,0000000097578470,,1,1,20211025,20210901,,135.86,33.96,0.0,0.0,0.0,0.0,0.0,1.1,81513.86,81324.81,81702.6,81513.86,189.05,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.05,101.9,N,0.0,0.0,0.0,324.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,176,Y,20080923,,
CMLT06AMC1,0000000151615366,,1,1,20211025,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.16,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,177,N,,,
CMLT06AMC1,0000000098519556,,1,1,20211025,20210901,,469.11,117.28,0.0,0.0,0.0,0.0,0.0,3.81,281465.01,280982.38,281946.84,281465.01,482.63,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.63,351.83,N,0.0,0.0,0.0,951.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,177,N,,,
CMLT06AMC1,0000000097582639,,1,1,20211025,20210901,,314.27,40.5,0.0,0.0,0.0,0.0,0.0,1.32,97195.41,97028.48,97361.81,97195.41,166.93,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.93,273.77,N,0.0,0.0,0.0,481.2,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.88,0.0,3.36375,0.0,,,176,Y,20080401,,
CMLT06AMC1,0000000097583199,,1,1,20211025,20211001,,331.34,82.84,0.0,0.0,0.0,0.0,0.0,2.69,198805.15,198385.07,198805.15,198385.07,420.08,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,176,N,,,
CMLT06AMC1,0000000151520962,,1,1,20211025,20210901,,177.16,29.53,0.0,0.0,0.0,0.0,0.0,0.96,70864.34,70775.76,70952.7,70864.34,88.58,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58,147.63,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,176,N,,,
CMLT06AMC1,0000000097584395,,1,1,20211025,20211001,,88.59,22.15,0.0,0.0,0.0,0.0,0.0,0.72,53152.18,53016.64,53152.18,53016.64,135.54,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,224.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,176,N,,,
CMLT06AMC1,0000000098523954,,1,1,20211025,20210901,,747.71,96.48,0.0,0.0,0.0,0.0,0.0,3.14,231548.87,230518.46,232575.96,231548.87,1030.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.41,651.23,N,0.0,0.0,0.0,1778.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,177,Y,20090730,,
CMLT06AMC1,0000000098524275,,1,1,20211025,20210901,,837.96,82.8,0.0,0.0,0.0,0.0,0.0,2.69,198726.06,198399.96,199050.79,198726.06,326.1,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.1,755.16,N,0.0,0.0,0.0,1164.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,177,N,,,
CMLT06AMC1,0000000097589030,,1,1,20211025,20210901,,530.6,94.08,0.0,0.0,0.0,0.0,0.0,3.06,225785.99,224189.32,227022.63,225429.7,1239.54,357.13,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1239.54,436.52,N,0.0,0.0,0.0,1770.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.82,0.0,2.30375,0.0,,,176,Y,20081215,,
CMLT06AMC1,0000000151525763,,1,1,20211025,20210901,,177.23,44.3,0.0,0.0,0.0,0.0,0.0,1.44,106320.75,106173.22,106468.04,106320.75,147.53,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.53,132.93,N,0.0,0.0,0.0,324.76,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00028,0.0,1.48403,0.0,,,177,N,,,
CMLT06AMC1,0000000151527603,,1,1,20211025,20211101,,284.61,30.21,0.0,0.0,0.0,0.0,0.0,0.98,72512.48,71154.81,72154.54,70795.47,357.94,999.73,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,642.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,176,N,,,
CMLT06AMC1,0000000149186025,,1,1,20211025,20211101,,53.69,13.42,0.0,0.0,0.0,0.0,0.0,0.44,32215.86,32118.26,32118.26,32020.5,97.6,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,151.29,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,116,N,,,
