Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098508716,,1,1,20210225,20210201,,1451.63,87.98,0.0,0.0,0.0,0.0,0.0,2.86,211146.26,210582.84,211705.83,210582.84,563.42,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,2015.05,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.25,0.0,7.73375,0.0,,,185,N,,,
CMLT06AMC1,0000000097026314,,1,1,20210225,20210101,,78.64,11.05,0.0,0.0,0.0,0.0,0.0,0.36,26509.04,26477.8,26540.18,26509.04,31.24,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,519.31,0.0,519.31,0.0,0.0,0.0,0.0,31.24,67.59,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,184,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20210225,20210201,,247.18,31.89,0.0,0.0,0.0,0.0,0.0,1.04,76546.47,76440.59,76652.01,76440.59,105.88,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,184,N,,,
CMLT06AMC1,0000000098462914,,1,1,20210225,20210201,,692.7,71.12,0.0,0.0,0.0,0.0,0.0,2.31,170685.54,169545.42,171324.34,169545.42,641.39,498.73,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,185,N,,,
CMLT06AMC1,0000000149639460,,1,1,20210225,20200701,,205.97,51.49,0.0,0.0,0.0,0.0,0.0,1.67,123580.0,123402.98,124810.94,124635.97,177.02,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.02,154.48,N,0.0,0.0,0.0,382.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,184,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20210225,20210201,,266.21,66.55,0.0,0.0,0.0,0.0,0.0,2.16,159727.93,159458.9,159996.51,159458.9,269.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,184,N,,,
CMLT06AMC1,0000000149647208,,1,1,20210225,20210101,,150.65,37.66,0.0,0.0,0.0,0.0,0.0,1.22,90378.12,89958.84,90378.12,90378.12,419.28,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.28,112.99,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,184,N,,,
CMLT06AMC1,0000000097562151,,1,1,20210225,20210101,,484.67,57.84,0.0,0.0,0.0,0.0,0.0,1.88,138806.46,138261.27,139349.76,138806.46,545.19,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.19,426.83,N,0.0,0.0,0.0,1029.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.19,0.0,3.67375,0.0,,,184,N,,,
CMLT06AMC1,0000000098241995,,1,1,20210225,20210101,,352.42,44.05,0.0,0.0,0.0,0.0,0.0,1.43,105724.78,105610.56,105838.62,105724.78,114.22,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,478.47,0.0,478.47,0.0,0.0,0.0,0.0,114.22,308.37,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,185,N,,,
CMLT06AMC1,0000000144772845,,1,1,20210225,20210201,,239.42,59.85,0.0,0.0,0.0,0.0,0.0,1.95,143651.26,142962.28,143651.26,142962.28,662.1,26.88,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,901.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,182,N,,,
CMLT06AMC1,0000000151667466,,1,1,20210225,20210101,,167.3,41.82,0.0,0.0,0.0,0.0,0.0,1.36,100378.46,99761.69,100378.46,100378.46,616.77,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.77,125.48,N,0.0,0.0,0.0,784.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,185,N,,,
CMLT06AMC1,0000000097568471,,1,1,20210225,20210101,,788.82,53.66,0.0,0.0,0.0,0.0,0.0,1.74,128786.52,128413.71,129157.06,128786.52,372.81,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.81,735.16,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,184,N,,,
CMLT06AMC1,0000000097037071,,1,1,20210225,20210201,,503.7,32.92,0.0,0.0,0.0,0.0,0.0,1.07,79012.43,78787.58,79235.85,78787.58,224.85,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,728.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,184,N,,,
CMLT06AMC1,0000000151515087,,1,1,20210225,20210101,,432.42,42.65,0.0,0.0,0.0,0.0,0.0,1.39,102348.6,101977.8,102717.84,102348.6,370.8,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.8,389.77,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,184,N,,,
CMLT06AMC1,0000000097578470,,1,1,20210225,20210201,,138.36,34.59,0.0,0.0,0.0,0.0,0.0,1.12,83015.0,82828.45,83015.0,82828.45,186.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,324.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,184,Y,20080923,,
