Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097026314,,1,1,20220725,20220601,,77.03,10.82,0.0,0.0,0.0,0.0,0.0,0.35,25965.21,25932.36,25997.96,25965.21,32.85,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,66.21,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,167,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20220725,20220601,,241.22,31.12,0.0,0.0,0.0,0.0,0.0,1.01,74699.27,74587.43,74699.27,74699.27,111.84,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.84,210.1,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,167,N,,,
CMLT06AMC1,0000000098462914,,1,1,20220725,20220701,,631.64,64.85,0.0,0.0,0.0,0.0,0.0,2.11,155640.15,154937.7,155640.15,154937.7,702.45,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,168,N,,,
CMLT06AMC1,0000000149639460,,1,1,20220725,20220501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,132652.73,132464.22,132652.73,132464.22,0.0,188.51,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.39,0.0,0.0,Y,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,167,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20220725,20220701,,248.4,62.1,0.0,0.0,0.0,0.0,0.0,2.02,149040.96,148754.12,149040.96,148754.12,286.84,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,167,N,,,
CMLT06AMC1,0000000149647208,,1,1,20220725,20220601,,138.61,34.65,0.0,0.0,0.0,0.0,0.0,1.13,83154.56,82723.24,83154.56,83154.56,431.32,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.32,103.96,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,167,N,,,
CMLT06AMC1,0000000098241995,,1,1,20220725,20220701,,345.77,43.22,0.0,0.0,0.0,0.0,0.0,1.4,103730.32,103609.45,103730.32,103609.45,120.87,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,168,N,,,
CMLT06AMC1,0000000097568471,,1,1,20220725,20220701,,748.04,50.89,0.0,0.0,0.0,0.0,0.0,1.65,122128.44,121714.85,122128.44,121714.85,413.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,167,N,,,
CMLT06AMC1,0000000097037071,,1,1,20220725,20220601,,478.05,31.25,0.0,0.0,0.0,0.0,0.0,1.02,74988.77,74738.27,75237.68,74988.77,250.5,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.5,446.8,N,0.0,0.0,0.0,728.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,167,N,,,
CMLT06AMC1,0000000151515087,,1,1,20220725,20220601,,404.87,39.93,0.0,0.0,0.0,0.0,0.0,1.3,95827.42,95429.07,95827.42,95827.42,398.35,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.35,364.94,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,167,N,,,
CMLT06AMC1,0000000097578470,,1,1,20220725,20220601,,133.0,33.25,0.0,0.0,0.0,0.0,0.0,1.08,79801.0,0.0,79992.59,0.0,191.91,0.0,0.0,0.0,,2,20220701,79609.09,0.0,0.0,0.0,0.0,0.0,-18000.0,0.0,-18000.0,0.0,0.0,0.0,0.0,191.91,99.75,N,0.0,0.0,0.0,324.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,167,Y,20080923,,
CMLT06AMC1,0000000098519556,,1,1,20220725,20220601,,461.82,115.46,0.0,0.0,0.0,0.0,0.0,3.75,277092.25,276602.33,277581.35,277092.25,489.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.92,346.36,N,0.0,0.0,0.0,951.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,168,N,,,
CMLT06AMC1,0000000097582639,,1,1,20220725,20220601,,309.34,39.86,0.0,0.0,0.0,0.0,0.0,1.3,95673.43,95501.57,95844.73,95673.43,171.86,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.86,269.48,N,0.0,0.0,0.0,481.2,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.88,0.0,3.36375,0.0,,,167,Y,20080401,,
CMLT06AMC1,0000000097583199,,1,1,20220725,20220701,,325.0,81.25,0.0,0.0,0.0,0.0,0.0,2.64,194999.14,194572.72,194999.14,194572.72,426.42,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,167,N,,,
CMLT06AMC1,0000000151520962,,1,1,20220725,20220601,,175.15,29.19,0.0,0.0,0.0,0.0,0.0,0.95,70059.1,69968.51,70059.1,70059.1,90.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.59,145.96,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,167,N,,,
CMLT06AMC1,0000000097584395,,1,1,20220725,20220701,,86.54,21.64,0.0,0.0,0.0,0.0,0.0,0.7,51924.13,51786.54,51924.13,51786.54,137.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,224.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,167,N,,,
CMLT06AMC1,0000000098523954,,1,1,20220725,20220601,,717.37,92.56,0.0,0.0,0.0,0.0,0.0,3.01,222154.49,221093.74,223211.82,222154.49,1060.75,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.75,624.81,N,0.0,0.0,0.0,1778.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,168,Y,20090730,,
CMLT06AMC1,0000000098524275,,1,1,20220725,20220601,,825.38,81.56,0.0,0.0,0.0,0.0,0.0,2.65,195741.19,195402.51,196078.45,195741.19,338.68,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.68,743.82,N,0.0,0.0,0.0,1164.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,168,N,,,
CMLT06AMC1,0000000097589030,,1,1,20220725,20220501,,495.92,87.93,0.0,0.0,0.0,0.0,0.0,2.86,211029.93,209755.71,212301.16,212301.16,1274.22,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.22,407.99,N,0.0,0.0,0.0,1770.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.82,0.0,2.30375,0.0,,,167,Y,20081215,,
CMLT06AMC1,0000000151525763,,1,1,20220725,20220601,,175.0,43.74,0.0,0.0,0.0,0.0,0.0,1.42,104984.06,104834.3,105133.57,104984.06,149.76,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.76,131.26,N,0.0,0.0,0.0,324.76,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00028,0.0,1.48403,0.0,,,168,N,,,
CMLT06AMC1,0000000151527603,,1,1,20220725,20220701,,241.4,25.63,0.0,0.0,0.0,0.0,0.0,0.83,61503.32,58150.17,61503.32,58150.17,401.15,2952.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,642.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,167,N,,,
CMLT06AMC1,0000000149186025,,1,1,20220725,20220701,,52.22,13.05,0.0,0.0,0.0,0.0,0.0,0.42,31331.6,31232.53,31331.6,31232.53,99.07,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,151.29,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,107,N,,,
CMLT06AMC1,0000000097601553,,1,1,20220725,20220301,,501.4,77.14,0.0,0.0,0.0,0.0,0.0,2.51,185131.99,184927.44,185742.34,185742.34,204.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.55,424.26,N,0.0,0.0,0.0,705.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.25,0.0,2.73375,0.0,,,168,N,,,
CMLT06AMC1,0000000097604193,,1,1,20220725,20220701,,434.85,43.05,0.0,0.0,0.0,0.0,0.0,1.4,103331.61,103215.78,103331.61,103215.78,115.83,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,550.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.05,0.0,4.53375,0.0,,,168,N,,,
CMLT06AMC1,0000000151469103,,1,1,20220725,20220601,,633.24,33.33,0.0,0.0,0.0,0.0,0.0,1.08,79988.74,79759.33,79988.74,79988.74,229.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.41,599.91,N,0.0,0.0,0.0,862.65,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.5,0.0,8.98375,0.0,,,167,N,,,
CMLT06AMC1,0000000145169041,,1,1,20220725,20220601,,263.85,30.54,0.0,0.0,0.0,0.0,0.0,0.99,73292.15,72962.56,73620.56,73292.15,329.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.59,233.31,N,0.0,0.0,0.0,593.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.32,0.0,3.80375,0.0,,,44,N,,,
CMLT06AMC1,0000000097606479,,1,1,20220725,20220701,,1142.78,89.98,0.0,0.0,0.0,0.0,0.0,2.92,215957.8,215042.96,216832.66,215042.96,879.49,35.35,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,2022.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.35,0.0,5.83375,0.0,,,167,N,,,
CMLT06AMC1,0000000150712883,,1,1,20220725,20220701,,591.3,30.64,0.0,0.0,0.0,0.0,0.0,1.0,73530.13,73255.75,73530.13,73255.75,274.38,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,865.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,167,N,,,
