Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098508716,,1,1,20200225,20200201,,1496.1,90.67,0.0,0.0,0.0,0.0,0.0,2.95,217614.63,217095.68,217614.63,217095.68,518.95,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,2015.05,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.25,0.0,7.73375,0.0,,,197,N,,,
CMLT06AMC1,0000000097026314,,1,1,20200225,20200101,,79.73,11.2,0.0,0.0,0.0,0.0,0.0,0.36,26876.75,26846.6,26906.81,26876.75,30.15,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15,68.53,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,196,Y,20080718,,
CMLT06AMC1,0000000098232150,,1,1,20200225,20200201,,642.11,33.97,0.0,0.0,0.0,0.0,0.0,1.1,81537.3,81363.26,81537.3,81363.26,174.04,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,816.15,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.45,0.0,8.93375,0.0,,,196,N,,,
CMLT06AMC1,0000000149634024,,1,1,20200225,20200201,,251.2,32.41,0.0,0.0,0.0,0.0,0.0,1.05,77790.75,77688.89,77790.75,77688.89,101.86,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,196,N,,,
CMLT06AMC1,0000000098462914,,1,1,20200225,20200101,,730.89,75.04,0.0,0.0,0.0,0.0,0.0,2.44,180095.96,179492.76,181295.05,180095.96,603.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.2,655.85,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,197,N,,,
CMLT06AMC1,0000000149639460,,1,1,20200225,20191201,,209.47,52.37,0.0,0.0,0.0,0.0,0.0,1.7,125681.44,125507.92,126027.61,125854.67,173.52,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.52,157.1,N,0.0,0.0,0.0,382.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,196,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20200225,20200201,,272.09,68.02,0.0,0.0,0.0,0.0,0.0,2.21,163253.77,162990.62,163516.48,162990.62,263.15,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,196,N,,,
CMLT06AMC1,0000000149647208,,1,1,20200225,20200101,,158.95,39.73,0.0,0.0,0.0,0.0,0.0,1.29,95355.36,94944.38,95765.66,95355.36,410.98,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.98,119.22,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,196,N,,,
CMLT06AMC1,0000000097562151,,1,1,20200225,20200101,,507.0,60.5,0.0,0.0,0.0,0.0,0.0,1.97,145202.7,144679.84,145723.74,145202.7,522.86,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.86,446.5,N,0.0,0.0,0.0,1029.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.19,0.0,3.67375,0.0,,,196,N,,,
CMLT06AMC1,0000000098241995,,1,1,20200225,20200201,,356.89,44.61,0.0,0.0,0.0,0.0,0.0,1.45,107066.22,106956.47,107066.22,106956.47,109.75,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,197,N,,,
