Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097026314,,1,1,20210927,20210901,,77.99,10.95,0.0,0.0,0.0,0.0,0.0,0.36,26288.42,26256.53,26320.22,26256.53,31.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,626.21,0.0,626.21,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,177,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20210927,20210901,,244.76,31.58,0.0,0.0,0.0,0.0,0.0,1.03,75798.1,75689.8,75798.1,75689.8,108.3,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,177,N,,,
CMLT06AMC1,0000000098462914,,1,1,20210927,20210901,,666.76,68.46,0.0,0.0,0.0,0.0,0.0,2.22,164294.78,163072.33,164959.41,163072.33,667.33,555.12,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,178,N,,,
CMLT06AMC1,0000000149639460,,1,1,20210927,20210701,,223.44,55.86,0.0,0.0,0.0,0.0,0.0,1.82,134065.98,133963.57,134437.37,134335.3,186.16,-83.75,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.16,167.58,N,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,177,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20210927,20210901,,261.38,65.34,0.0,0.0,0.0,0.0,0.0,2.12,156825.26,156551.4,156825.26,156551.4,273.86,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,177,N,,,
CMLT06AMC1,0000000149647208,,1,1,20210927,20210801,,145.74,36.43,0.0,0.0,0.0,0.0,0.0,1.19,87851.94,87004.26,88696.8,87428.45,424.19,423.49,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.84,424.19,109.31,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,177,N,,,
CMLT06AMC1,0000000097562151,,1,1,20210927,20210801,,471.2,56.23,0.0,0.0,0.0,0.0,0.0,1.83,134949.89,134391.23,135506.61,134949.89,558.66,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.66,414.97,N,0.0,0.0,0.0,1029.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.19,0.0,3.67375,0.0,,,177,N,,,
CMLT06AMC1,0000000098241995,,1,1,20210927,20210701,,349.72,43.72,0.0,0.0,0.0,0.0,0.0,1.42,104917.18,104800.26,105033.71,105033.71,116.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.92,306.0,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,178,N,,,
CMLT06AMC1,0000000144772845,,1,1,20210927,20210801,,231.55,57.89,0.0,0.0,0.0,0.0,0.0,1.88,138930.69,137759.89,138930.69,138430.69,669.97,500.83,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.97,173.66,N,0.0,0.0,0.0,901.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,175,N,,,
CMLT06AMC1,0000000151667466,,1,1,20210927,20210701,,160.07,40.02,0.0,0.0,0.0,0.0,0.0,1.3,96039.41,0.0,96662.38,0.0,624.0,0.0,0.0,0.0,,2,20210910,95415.41,0.0,0.0,0.0,0.0,0.0,-65000.0,0.0,-65000.0,0.0,40.02,0.0,0.0,624.0,120.05,N,0.0,0.0,0.0,784.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,178,N,,,
CMLT06AMC1,0000000097568471,,1,1,20210927,20210801,,772.54,52.55,0.0,0.0,0.0,0.0,0.0,1.71,126128.39,125739.3,126515.11,126128.39,389.09,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.09,719.99,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,177,N,,,
CMLT06AMC1,0000000097037071,,1,1,20210927,20210801,,493.48,32.25,0.0,0.0,0.0,0.0,0.0,1.05,77408.1,77173.03,77408.1,77408.1,235.07,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.07,461.23,N,0.0,0.0,0.0,728.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,177,N,,,
CMLT06AMC1,0000000151515087,,1,1,20210927,20210801,,421.32,41.55,0.0,0.0,0.0,0.0,0.0,1.35,99719.88,99337.98,100100.18,99719.88,381.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.9,379.77,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,177,N,,,
CMLT06AMC1,0000000097578470,,1,1,20210927,20210801,,136.17,34.04,0.0,0.0,0.0,0.0,0.0,1.11,81702.6,81513.86,81891.02,81702.6,188.74,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.74,102.13,N,0.0,0.0,0.0,324.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,177,Y,20080923,,
