Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098508716,,1,1,20210625,20210601,,1435.98,87.03,0.0,0.0,0.0,0.0,0.0,2.83,208869.24,208290.17,208869.24,208290.17,579.07,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,2015.05,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.25,0.0,7.73375,0.0,,,181,N,,,
CMLT06AMC1,0000000097026314,,1,1,20210625,20210501,,78.27,10.99,0.0,0.0,0.0,0.0,0.0,0.36,26383.53,26351.92,26415.05,26383.53,31.61,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.61,67.28,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,180,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20210625,20210601,,245.81,31.72,0.0,0.0,0.0,0.0,0.0,1.03,76120.9,76013.65,76120.9,76013.65,107.25,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,180,N,,,
CMLT06AMC1,0000000098462914,,1,1,20210625,20210601,,677.91,69.6,0.0,0.0,0.0,0.0,0.0,2.26,167042.11,165830.81,167695.64,165830.81,656.18,555.12,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,181,N,,,
CMLT06AMC1,0000000149639460,,1,1,20210625,20210501,,224.51,56.13,0.0,0.0,0.0,0.0,0.0,1.82,134705.93,134520.84,134705.93,134705.93,185.09,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.09,168.38,N,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,180,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20210625,20210501,,262.74,65.69,0.0,0.0,0.0,0.0,0.0,2.13,157644.12,157371.62,157644.12,157644.12,272.5,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,272.5,197.05,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,180,N,,,
CMLT06AMC1,0000000149647208,,1,1,20210625,20210501,,147.85,36.96,0.0,0.0,0.0,0.0,0.0,1.2,88696.8,88274.72,89118.18,88696.8,422.08,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.08,110.89,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,180,N,,,
CMLT06AMC1,0000000097562151,,1,1,20210625,20210401,,477.01,56.92,0.0,0.0,0.0,0.0,0.0,1.85,136614.24,136061.39,137165.16,137165.16,552.85,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.85,420.09,N,0.0,0.0,0.0,1029.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.19,0.0,3.67375,0.0,,,180,N,,,
CMLT06AMC1,0000000098241995,,1,1,20210625,20210501,,350.89,43.86,0.0,0.0,0.0,0.0,0.0,1.43,105265.6,105149.85,105380.97,105265.6,115.75,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,466.64,0.0,466.64,0.0,0.0,0.0,0.0,115.75,307.03,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,181,N,,,
CMLT06AMC1,0000000144772845,,1,1,20210625,20210601,,234.9,58.73,0.0,0.0,0.0,0.0,0.0,1.91,140940.5,140273.01,140940.5,140273.01,666.62,0.87,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,901.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,178,N,,,
CMLT06AMC1,0000000151667466,,1,1,20210625,20210401,,163.18,40.79,0.0,0.0,0.0,0.0,0.0,1.33,97905.2,97284.31,98525.06,98525.06,620.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.89,122.39,N,0.0,0.0,0.0,784.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,181,N,,,
CMLT06AMC1,0000000097568471,,1,1,20210625,20210501,,779.6,53.03,0.0,0.0,0.0,0.0,0.0,1.72,127281.51,126899.48,127661.22,127281.51,382.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.03,726.57,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,180,N,,,
CMLT06AMC1,0000000097037071,,1,1,20210625,20210601,,497.92,32.54,0.0,0.0,0.0,0.0,0.0,1.06,78104.41,77873.78,78333.58,77873.78,230.63,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,728.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,180,N,,,
